date,soybean_oil_usd_mt,maize_usd_mt,wheat_usd_mt,dap_fertiliser_usd_mt,mop_potash_usd_mt,wheat_usd_mt_mom_pct,wheat_usd_mt_yoy_pct,maize_usd_mt_mom_pct,maize_usd_mt_yoy_pct,soybean_oil_usd_mt_mom_pct,soybean_oil_usd_mt_yoy_pct,dap_fertiliser_usd_mt_mom_pct,dap_fertiliser_usd_mt_yoy_pct,mop_potash_usd_mt_mom_pct,mop_potash_usd_mt_yoy_pct,dap_to_wheat_ratio,fertiliser_composite_idx,undernourishment_pct,food_production_index,cereal_yield_kg_ha,arable_land_pct,undernourishment_pct_yoy_chg,food_production_index_yoy_chg,cereal_yield_kg_ha_yoy_chg,ffpi_overall,ffpi_cereals,ffpi_overall_mom_pct,ffpi_cereals_yoy_pct,ffpi_above_baseline,ffpi_crisis_flag,dap_to_wheat_elevated,ffpi_volatility_12m,cereals_affordability_idx,supply_stress_flag,food_shock_score,month,year
31-10-2017,880.6,148.6220736,175.6347426,322.375,215.5,-1.646,15.738,0.903,-2.389,-0.994,2.246,-1.082,3.992,0.0,4.358,1.835,268.94,7.5,100.0,4001.05823,10.69738352,-0.1,0.0,73.633,90.81,82.88,-0.602,5.62,0,0,0,2.568,120.66,0,0,10,2017
30-11-2017,886.77,148.7047464,179.6765463,344.0,215.5,2.301,19.268,0.056,-2.041,0.701,0.188,6.708,15.436,0.0,4.358,1.915,279.75,7.5,100.0,4001.05823,10.69738352,-0.1,0.0,73.633,91.7,83.84,0.98,7.363,0,0,0,2.571,119.27,0,0,11,2017
31-12-2017,867.19,148.9803224,184.0857867,357.25,215.5,2.454,29.793,0.185,-2.275,-2.208,-5.401,3.852,20.438,0.0,4.358,1.941,286.38,7.4,100.0,4083.258711,10.70761649,-0.1,0.0,82.2,91.63,84.92,-0.076,11.356,0,0,0,2.573,117.76,0,0,12,2017
31-01-2018,870.5,155.838228,192.1693941,360.375,215.5,4.391,25.42,4.603,-2.594,0.382,-0.724,0.875,17.005,0.0,4.358,1.875,287.94,7.4,100.0,4083.258711,10.70761649,-0.1,0.0,82.2,94.31,88.74,2.925,9.515,0,0,0,2.649,112.69,0,0,1,2018
28-02-2018,843.56,163.357516,192.1693941,370.0,215.5,0.0,23.934,4.825,0.307,-3.095,0.472,2.671,13.497,0.0,-28.524,1.925,292.75,7.4,100.0,4083.258711,10.70761649,-0.1,0.0,82.2,94.66,90.9,0.371,10.49,0,0,0,2.622,110.01,0,0,2,2018
31-03-2018,836.68,171.998792,192.1693941,378.0,215.5,0.0,24.524,5.29,8.2,-0.816,2.668,2.162,16.084,0.0,4.358,1.967,296.75,7.4,100.0,4083.258711,10.70761649,-0.1,0.0,82.2,96.04,93.39,1.458,15.311,0,0,0,2.492,107.08,0,0,3,2018
30-04-2018,831.85,175.6049008,213.8481594,384.75,215.5,11.281,28.761,2.097,12.25,-0.577,4.762,1.786,22.874,0.0,4.358,1.799,300.12,7.4,100.0,4083.258711,10.70761649,-0.1,0.0,82.2,99.84,99.38,3.957,19.807,0,0,0,2.642,100.62,0,0,4,2018
31-05-2018,793.25,179.085032,213.8481594,384.375,215.5,0.0,18.534,1.982,12.923,-4.64,-3.855,-0.097,24.293,0.0,4.358,1.797,299.94,7.4,100.0,4083.258711,10.70761649,-0.1,0.0,82.2,98.95,100.38,-0.891,15.592,0,0,0,2.486,99.62,0,0,5,2018
30-06-2018,788.57,165.070024,219.3597099,391.6,215.5,2.577,15.698,-7.826,4.519,-0.59,-5.328,1.88,26.2,0.0,4.358,1.785,303.55,7.4,100.0,4083.258711,10.70761649,-0.1,0.0,82.2,96.92,97.62,-2.052,9.982,0,0,0,2.583,102.44,0,0,6,2018
31-07-2018,780.45,156.4602424,218.2573998,400.75,215.5,-0.503,7.804,-5.216,-0.667,-1.03,-6.6,2.337,27.729,0.0,3.981,1.836,308.12,7.4,100.0,4083.258711,10.70761649,-0.1,0.0,82.2,94.77,94.89,-2.218,3.614,0,0,0,2.621,105.39,0,0,7,2018
31-08-2018,761.82,162.373316,236.6292348,409.0,215.5,8.418,38.197,3.779,9.345,-2.387,-11.593,2.059,27.514,0.0,0.0,1.728,312.25,7.4,100.0,4083.258711,10.70761649,-0.1,0.0,82.2,97.95,100.79,3.355,23.155,0,0,0,2.057,99.22,1,1,8,2018
30-09-2018,754.05,154.8028496,212.3784126,421.63,215.5,-10.248,18.93,-4.662,5.1,-1.02,-15.222,3.088,29.374,0.0,0.0,1.985,318.56,7.4,100.0,4083.258711,10.70761649,-0.1,0.0,82.2,92.49,93.06,-5.574,11.878,0,0,0,2.694,107.46,0,0,9,2018
31-10-2018,751.58,160.2553176,213.4807227,420.75,215.5,0.519,21.548,3.522,7.827,-0.328,-14.651,-0.209,30.516,0.0,0.0,1.971,318.12,7.4,100.0,4083.258711,10.70761649,-0.1,0.0,82.2,93.6,94.88,1.2,14.479,0,0,0,2.699,105.4,0,0,10,2018
30-11-2018,729.22,160.6883656,203.5599318,410.2,215.5,-4.647,13.292,0.27,8.059,-2.975,-17.767,-2.507,19.244,0.0,0.0,2.015,312.85,7.4,100.0,4083.258711,10.70761649,-0.1,0.0,82.2,91.27,92.74,-2.489,10.615,0,0,0,2.802,107.83,0,0,11,2018
31-12-2018,727.88,167.4399776,211.2761025,389.67,215.5,3.791,14.77,4.202,12.391,-0.184,-16.065,-5.005,9.075,0.0,0.0,1.844,302.59,7.3,100.0,4028.455898,10.70507232,-0.1,0.0,-54.803,93.69,96.44,2.651,13.566,0,0,0,2.904,103.69,0,0,12,2018
31-01-2019,747.79,166.743164,209.8063557,382.13,215.5,-0.696,9.178,-0.416,6.998,2.735,-14.096,-1.935,6.037,0.0,0.0,1.821,298.82,7.3,100.0,4028.455898,10.70507232,-0.1,0.0,-54.803,94.13,95.91,0.47,8.08,0,0,0,2.781,104.26,0,0,1,2019
28-02-2019,772.82,169.5225448,218.9922732,357.38,215.5,4.378,13.958,1.667,3.774,3.347,-8.386,-6.477,-3.411,0.0,0.0,1.632,286.44,7.3,100.0,4028.455898,10.70507232,-0.1,0.0,-54.803,97.08,98.81,3.134,8.702,0,0,0,2.923,101.2,0,0,2,2019
31-03-2019,750.33,166.2235064,205.764552,335.03,245.5,-6.04,7.075,-1.946,-3.358,-2.91,-10.321,-6.254,-11.368,13.921,13.921,1.628,290.26,7.3,100.0,4028.455898,10.70507232,-0.1,0.0,-54.803,93.52,94.84,-3.667,1.553,0,0,0,3.1,105.44,0,0,3,2019
30-04-2019,733.77,161.487536,199.5181281,323.75,265.5,-3.036,-6.701,-2.849,-8.039,-2.207,-11.791,-3.367,-15.854,8.147,23.202,1.623,294.62,7.3,100.0,4028.455898,10.70507232,-0.1,0.0,-54.803,90.99,92.05,-2.705,-7.376,0,0,0,2.881,108.64,0,0,4,2019
31-05-2019,742.53,171.0815176,199.5181281,313.4,265.5,0.0,-6.701,5.941,-4.469,1.194,-6.394,-3.197,-18.465,0.0,23.202,1.571,289.45,7.3,100.0,4028.455898,10.70507232,-0.1,0.0,-54.803,93.19,94.8,2.418,-5.559,0,0,0,3.019,105.49,0,0,5,2019
30-06-2019,742.89,195.0802504,206.1319887,314.88,265.5,3.315,-6.03,14.028,18.18,0.048,-5.793,0.472,-19.591,0.0,23.202,1.528,290.19,7.3,100.0,4028.455898,10.70507232,-0.1,0.0,-54.803,98.81,103.22,6.031,5.737,0,0,0,3.495,96.88,0,0,6,2019
31-07-2019,748.17,189.419132,196.2111978,307.5,265.5,-4.813,-10.101,-2.902,21.065,0.711,-4.136,-2.344,-23.269,0.0,23.202,1.567,286.5,7.3,100.0,4028.455898,10.70507232,-0.1,0.0,-54.803,96.42,99.32,-2.419,4.669,0,0,0,3.508,100.68,0,0,7,2019
31-08-2019,793.21,163.5858504,181.1462931,292.9,265.5,-7.678,-23.447,-13.638,0.747,6.02,4.12,-4.748,-28.386,0.0,23.202,1.617,279.2,7.3,100.0,4028.455898,10.70507232,-0.1,0.0,-54.803,90.99,88.45,-5.632,-12.243,0,0,0,3.726,113.06,0,0,8,2019
30-09-2019,779.25,157.2594128,189.5973372,285.75,265.5,4.665,-10.727,-3.867,1.587,-1.76,3.342,-2.441,-32.227,0.0,23.202,1.507,275.62,7.3,100.0,4028.455898,10.70507232,-0.1,0.0,-54.803,90.5,88.56,-0.539,-4.836,0,0,0,3.376,112.92,0,0,9,2019
31-10-2019,770.8,167.1486544,199.5181281,277.38,265.5,5.233,-6.54,6.288,4.301,-1.084,2.557,-2.929,-34.075,0.0,23.202,1.39,271.44,7.3,100.0,4028.455898,10.70507232,-0.1,0.0,-54.803,93.57,93.68,3.392,-1.265,0,0,0,3.511,106.75,0,0,10,2019
30-11-2019,770.2,166.3337368,203.1924951,248.0,265.5,1.842,-0.181,-0.488,3.513,-0.078,5.62,-10.592,-39.542,0.0,23.202,1.221,256.75,7.3,100.0,4028.455898,10.70507232,-0.1,0.0,-54.803,93.95,94.28,0.406,1.661,0,0,0,3.418,106.07,0,0,11,2019
31-12-2019,833.52,166.9557512,210.9086658,238.16,265.5,3.797,-0.174,0.374,-0.289,8.221,14.513,-3.968,-38.882,0.0,23.202,1.129,251.83,7.8,100.0,4133.972807,10.67196856,0.5,0.0,105.517,97.81,96.22,4.109,-0.228,0,0,0,3.534,103.93,0,0,12,2019
31-01-2020,875.64,171.7862048,224.5038237,264.9,268.7,6.446,7.005,2.893,3.024,5.053,17.097,11.228,-30.678,1.205,24.687,1.18,266.8,7.8,100.0,4133.972807,10.67196856,0.5,0.0,105.517,102.5,100.72,4.795,5.015,1,0,0,3.753,99.29,0,0,1,2020
29-02-2020,800.41,168.711564,215.3179062,279.38,243.38,-4.092,-1.678,-1.79,-0.478,-8.591,3.57,5.466,-21.826,-9.423,12.937,1.298,261.38,7.8,100.0,4133.972807,10.67196856,0.5,0.0,105.517,97.48,97.74,-4.898,-1.083,0,0,0,4.003,102.31,0,0,2,2020
31-03-2020,747.8,162.4205576,209.0714823,276.22,235.0,-2.901,1.607,-3.729,-2.288,-6.573,-0.337,-1.131,-17.554,-3.443,-4.277,1.321,255.61,7.8,100.0,4133.972807,10.67196856,0.5,0.0,105.517,93.19,94.5,-4.401,-0.358,0,0,0,4.071,105.82,0,0,3,2020
30-04-2020,679.98,146.9095656,218.9922732,282.0,220.38,4.745,9.761,-9.55,-9.027,-9.069,-7.331,2.093,-12.896,-6.221,-16.994,1.288,251.19,7.8,100.0,4133.972807,10.67196856,0.5,0.0,105.517,88.99,92.3,-4.507,0.272,0,0,0,4.212,108.34,0,0,4,2020
31-05-2020,684.78,143.9057872,205.764552,263.0,222.2,-6.04,3.131,-2.045,-15.885,0.706,-7.777,-6.738,-16.082,0.826,-16.309,1.278,242.6,7.8,100.0,4133.972807,10.67196856,0.5,0.0,105.517,86.6,88.42,-2.686,-6.73,0,0,0,4.192,113.1,0,0,5,2020
30-06-2020,755.71,147.9882488,198.415818,273.0,226.25,-3.571,-3.743,2.837,-24.14,10.358,1.726,3.802,-13.3,1.823,-14.783,1.376,249.62,7.8,100.0,4133.972807,10.67196856,0.5,0.0,105.517,89.12,87.91,2.91,-14.832,0,0,0,3.829,113.75,0,0,6,2020
31-07-2020,821.11,152.5549368,222.13,305.1,237.5,11.952,13.21,3.086,-19.462,8.654,9.749,11.758,-0.78,4.972,-10.546,1.374,271.3,7.8,100.0,4133.972807,10.67196856,0.5,0.0,105.517,96.25,94.65,8.0,-4.702,0,0,0,4.541,105.65,0,0,7,2020
31-08-2020,866.94,149.342508,223.0,341.88,240.38,0.392,23.105,-2.106,-8.707,5.581,9.295,12.055,16.722,1.213,-9.461,1.533,291.13,7.8,100.0,4133.972807,10.67196856,0.5,0.0,105.517,97.62,93.92,1.423,6.184,0,0,0,4.177,106.47,0,0,8,2020
30-09-2020,905.86,166.0817816,247.68,358.38,247.75,11.067,30.635,11.209,5.61,4.489,16.248,4.826,25.417,3.066,-6.685,1.447,303.06,7.8,100.0,4133.972807,10.67196856,0.5,0.0,105.517,106.16,104.38,8.748,17.864,1,0,0,4.753,95.8,0,0,9,2020
31-10-2020,914.77,186.7460448,272.36,357.1,255.0,9.964,36.509,12.442,11.725,0.984,18.678,-0.357,28.74,2.926,-3.955,1.311,306.05,7.8,100.0,4133.972807,10.67196856,0.5,0.0,105.517,114.25,115.96,7.621,23.783,1,0,0,5.058,86.24,1,1,10,2020
30-11-2020,973.88,190.3757744,273.0,359.63,250.0,0.235,34.355,1.944,14.454,6.462,26.445,0.708,45.012,-1.961,-5.838,1.317,304.82,7.8,100.0,4133.972807,10.67196856,0.5,0.0,105.517,117.42,117.15,2.775,24.258,1,0,0,5.045,85.36,1,1,11,2020
31-12-2020,1026.195868,198.769032,268.55,388.5,246.33,-1.63,27.33,4.409,19.055,5.372,23.116,8.028,63.126,-1.468,-7.22,1.447,317.42,8.2,100.0,4097.918329,10.68572262,0.4,0.0,-36.054,120.47,118.55,2.598,23.207,1,0,0,5.006,84.35,1,1,12,2020
31-01-2021,1098.67,234.4679501,289.3,421.3,255.5,7.727,28.862,17.96,36.488,7.062,25.471,8.443,59.041,3.723,-4.913,1.456,338.4,8.2,100.0,4097.918329,10.68572262,0.4,0.0,-36.054,133.4,133.56,10.733,32.605,1,1,0,5.583,74.87,1,2,1,2021
28-02-2021,1123.5,245.2350824,289.4,528.88,290.63,0.035,34.406,4.592,45.358,2.26,40.366,25.535,89.305,13.75,19.414,1.828,409.76,8.2,100.0,4097.918329,10.68572262,0.4,0.0,-36.054,136.48,136.68,2.309,39.84,1,1,0,5.097,73.16,1,2,2,2021
31-03-2021,1284.81,245.1720936,273.13,534.13,320.88,-5.622,30.64,-0.026,50.949,14.358,71.812,0.993,93.371,10.408,36.545,1.956,427.5,8.2,100.0,4097.918329,10.68572262,0.4,0.0,-36.054,140.5,132.94,2.945,40.677,1,1,0,4.544,75.22,1,2,3,2021
30-04-2021,1386.35,268.233868,280.95,543.4,345.5,2.863,28.292,9.406,82.584,7.903,103.881,1.736,92.695,7.673,56.775,1.934,444.45,8.2,100.0,4097.918329,10.68572262,0.4,0.0,-36.054,150.21,141.36,6.911,53.153,1,1,0,3.839,70.74,1,2,4,2021
31-05-2021,1574.67,305.3106504,297.25,574.63,378.13,5.802,44.461,13.823,112.16,13.584,129.953,5.747,118.49,9.444,70.176,1.933,476.38,8.2,100.0,4097.918329,10.68572262,0.4,0.0,-36.054,167.41,155.74,11.451,76.137,1,1,0,3.586,64.21,1,2,5,2021
30-06-2021,1518.16,292.5593552,285.55,604.75,462.5,-3.936,43.915,-4.176,97.691,-3.589,100.892,5.242,121.52,22.312,104.42,2.118,533.62,8.2,100.0,4097.918329,10.68572262,0.4,0.0,-36.054,160.9,149.39,-3.889,69.935,1,1,0,4.491,66.94,1,2,6,2021
31-07-2021,1468.34,278.4341168,294.27,613.0,633.0,3.054,32.476,-4.828,82.514,-3.282,78.824,1.364,100.918,36.865,166.526,2.083,623.0,8.2,100.0,4097.918329,10.68572262,0.4,0.0,-36.054,157.51,147.33,-2.107,55.658,1,1,0,4.839,67.87,1,2,7,2021
31-08-2021,1433.94,256.6124344,324.52,603.13,695.0,10.28,45.525,-7.837,71.828,-2.343,65.402,-1.61,76.416,9.795,189.126,1.859,649.07,8.2,100.0,4097.918329,10.68572262,0.4,0.0,-36.054,156.55,147.98,-0.609,57.56,1,1,0,4.982,67.58,1,2,8,2021
30-09-2021,1398.75,235.61748,337.55,643.75,736.25,4.015,36.285,-8.182,41.868,-2.454,54.411,6.735,79.628,5.935,197.175,1.907,690.0,8.2,100.0,4097.918329,10.68572262,0.4,0.0,-36.054,153.1,144.93,-2.204,38.848,1,1,0,5.06,69.0,1,2,9,2021
31-10-2021,1483.52,239.6487632,354.67,672.9,782.0,5.072,30.221,1.711,28.329,6.06,62.174,4.528,88.435,6.214,206.667,1.897,727.45,8.2,100.0,4097.918329,10.68572262,0.4,0.0,-36.054,159.89,149.99,4.435,29.346,1,1,0,4.889,66.67,1,2,10,2021
30-11-2021,1442.96,248.7191504,379.45,726.69,806.88,6.987,38.993,3.785,30.646,-2.734,48.166,7.994,102.066,3.182,222.752,1.915,766.79,8.2,100.0,4097.918329,10.68572262,0.4,0.0,-36.054,163.78,158.27,2.433,35.1,1,1,0,4.891,63.18,1,2,11,2021
31-12-2021,1411.21,264.5372128,376.81,745.0,807.5,-0.696,40.313,6.36,33.088,-2.2,37.519,2.52,91.763,0.077,227.812,1.977,776.25,8.6,0,4160.96326,10.70518237,0.4,0,63.045,165.12,162.21,0.818,36.828,1,1,0,4.928,61.65,1,2,12,2021
31-01-2022,1469.56,276.6231888,374.24,699.38,785.63,-0.682,29.361,4.569,17.979,4.135,33.758,-6.123,66.005,-2.708,207.487,1.869,742.5,8.6,0,4160.96326,10.70518237,0.4,0,63.045,169.4,165.1,2.592,23.615,1,1,0,4.245,60.57,1,2,1,2022
28-02-2022,1595.74,292.622344,390.5,747.13,791.88,4.345,34.934,5.784,19.323,8.586,42.033,6.827,41.266,0.796,172.47,1.913,769.5,8.6,0,4160.96326,10.70518237,0.4,0,63.045,180.04,173.42,6.281,26.88,1,1,0,4.415,57.66,1,2,2,2022
31-03-2022,1956.88,335.5295272,486.3,938.13,977.5,24.533,78.047,14.663,36.855,22.632,52.309,25.564,75.637,23.44,204.631,1.929,957.82,8.6,0,4160.96326,10.70518237,0.4,0,63.045,217.45,207.66,20.779,56.206,1,1,0,6.906,48.16,1,2,3,2022
30-04-2022,1947.51,348.1666552,495.28,954.0,1202.0,1.847,76.288,3.766,29.8,-0.479,40.478,1.692,75.561,22.967,247.902,1.926,1078.0,8.6,0,4160.96326,10.70518237,0.4,0,63.045,220.87,213.34,1.573,50.92,1,1,0,6.867,46.87,1,2,4,2022
31-05-2022,1962.88,344.8400592,522.29,842.5,1170.0,5.453,75.707,-0.955,12.947,0.789,24.653,-11.688,46.616,-2.662,209.417,1.613,1006.25,8.6,0,4160.96326,10.70518237,0.4,0,63.045,224.96,218.56,1.852,40.336,1,1,0,6.395,45.75,1,2,5,2022
30-06-2022,1751.76,335.7145568,459.59,783.75,1101.88,-12.005,60.949,-2.646,14.751,-10.756,15.387,-6.973,29.599,-5.822,138.244,1.705,942.82,8.6,0,4160.96326,10.70518237,0.4,0,63.045,205.14,201.6,-8.81,34.949,1,1,0,6.984,49.6,1,2,6,2022
31-07-2022,1533.4,322.9671984,382.5,784.0,1013.0,-16.774,29.983,-3.797,15.994,-12.465,4.431,0.032,27.896,-8.066,60.032,2.05,898.5,8.6,0,4160.96326,10.70518237,0.4,0,63.045,182.12,180.31,-11.222,22.385,1,1,0,7.932,55.46,1,2,7,2022
31-08-2022,1598.78,289.8350896,382.86,749.38,888.75,0.094,17.977,-10.259,12.947,4.264,11.496,-4.416,24.249,-12.266,27.878,1.957,819.06,8.6,0,4160.96326,10.70518237,0.4,0,63.045,178.47,170.87,-2.004,15.468,1,1,0,7.976,58.52,0,1,8,2022
30-09-2022,1548.32,312.6567192,419.14,752.0,731.0,9.476,24.171,7.874,32.697,-3.156,10.693,0.35,16.816,-17.75,-0.713,1.794,741.5,8.6,0,4160.96326,10.70518237,0.4,0,63.045,186.33,185.72,4.404,28.145,1,1,0,7.934,53.84,0,1,9,2022
31-10-2022,1575.9,343.5566624,437.95,725.0,622.5,4.488,23.481,9.883,43.358,1.781,6.227,-3.59,7.743,-14.843,-20.396,1.655,673.75,8.6,0,4160.96326,10.70518237,0.4,0,63.045,196.24,198.9,5.319,32.609,1,1,0,7.964,50.28,0,1,10,2022
30-11-2022,1651.6,320.9200624,422.68,665.63,563.13,-3.487,11.393,-6.589,29.029,4.804,14.459,-8.189,-8.402,-9.537,-30.209,1.575,614.38,8.6,0,4160.96326,10.70518237,0.4,0,63.045,192.63,188.91,-1.84,19.359,1,1,0,8.038,52.94,0,1,11,2022
31-12-2022,1409.24,302.24782,386.33,625.0,513.75,-8.6,2.526,-5.818,14.255,-14.674,-0.14,-6.104,-16.107,-8.769,-36.378,1.618,569.38,8.6,0,4185.511936,10.69341474,0.0,0,24.549,173.72,175.23,-9.817,8.027,1,1,0,8.697,57.07,0,1,12,2022
31-01-2023,1351.77,302.7753512,380.36,631.0,508.75,-1.545,1.635,0.175,9.454,-4.078,-8.015,0.96,-9.777,-0.973,-35.243,1.659,569.88,8.6,0,4185.511936,10.69341474,0.0,0,24.549,170.59,174.02,-1.802,5.403,1,1,0,8.705,57.46,0,1,1,2023
28-02-2023,1243.01,298.1771688,394.75,612.5,496.88,3.783,1.088,-1.519,1.898,-8.046,-22.104,-2.932,-18.02,-2.333,-37.253,1.552,554.69,8.6,0,4185.511936,10.69341474,0.0,0,24.549,167.51,175.98,-1.805,1.476,1,1,0,8.519,56.82,0,1,2,2023
31-03-2023,1113.19,282.4890208,369.86,606.0,453.0,-6.305,-23.944,-5.261,-15.808,-10.444,-43.114,-1.061,-35.403,-8.831,-53.657,1.638,529.5,8.6,0,4185.511936,10.69341474,0.0,0,24.549,155.47,165.78,-7.188,-20.168,1,1,0,5.537,60.32,0,1,3,2023
30-04-2023,1029.97,291.1145496,378.18,637.0,407.5,2.249,-23.643,3.053,-16.386,-7.476,-47.113,5.116,-33.229,-10.044,-66.098,1.684,522.25,8.6,0,4185.511936,10.69341474,0.0,0,24.549,155.03,170.17,-0.283,-20.235,1,1,0,5.434,58.76,0,1,4,2023
31-05-2023,988.32,268.135448,367.74,510.0,372.5,-2.761,-29.591,-7.893,-22.244,-4.044,-49.649,-19.937,-39.466,-8.589,-68.162,1.387,441.25,8.6,0,4185.511936,10.69341474,0.0,0,24.549,147.35,161.17,-4.954,-26.258,1,1,0,5.261,62.05,0,1,5,2023
30-06-2023,1007.12,266.8677984,345.5,454.55,328.0,-6.048,-24.824,-0.473,-20.508,1.902,-42.508,-10.873,-42.003,-11.946,-70.233,1.316,391.28,8.6,0,4185.511936,10.69341474,0.0,0,24.549,144.48,155.72,-1.948,-22.758,1,1,0,4.977,64.22,0,1,6,2023
31-07-2023,1135.74,242.3848392,345.5,458.75,341.25,0.0,-9.673,-9.174,-24.951,12.771,-25.933,0.924,-41.486,4.04,-66.313,1.328,400.0,8.6,0,4185.511936,10.69341474,0.0,0,24.549,144.98,148.68,0.346,-17.542,1,1,0,4.258,67.26,0,1,7,2023
31-08-2023,1126.53,207.607148,315.82,528.75,353.13,-8.59,-17.51,-14.348,-28.371,-0.811,-29.538,15.259,-29.442,3.481,-60.267,1.674,440.94,8.6,0,4185.511936,10.69341474,0.0,0,24.549,133.42,131.9,-7.974,-22.807,1,1,0,4.617,75.82,0,1,8,2023
30-09-2023,1111.63,223.80708,314.68,527.9,352.0,-0.361,-24.922,7.803,-28.418,-1.323,-28.204,-0.161,-29.801,-0.32,-51.847,1.678,439.95,8.6,0,4185.511936,10.69341474,0.0,0,24.549,135.75,136.3,1.746,-26.61,1,1,0,4.321,73.37,0,1,9,2023
31-10-2023,1133.87,230.69648,298.1,534.75,341.88,-5.269,-31.933,3.078,-32.851,2.001,-28.049,1.298,-26.241,-2.875,-45.08,1.794,438.32,8.6,0,4185.511936,10.69341474,0.0,0,24.549,135.44,134.49,-0.228,-32.383,1,1,0,3.651,74.35,0,1,10,2023
30-11-2023,1118.39,211.2604984,283.55,535.63,331.88,-4.881,-32.916,-8.425,-34.17,-1.365,-32.284,0.165,-19.53,-2.925,-41.065,1.889,433.76,8.6,0,4185.511936,10.69341474,0.0,0,24.549,128.87,125.57,-4.851,-33.529,1,0,0,3.67,79.64,0,0,11,2023
31-12-2023,1062.48,206.5480394,291.12,563.75,311.88,2.67,-24.645,-2.231,-31.663,-4.999,-24.606,5.25,-9.8,-6.026,-39.293,1.936,437.82,8.5,0,4243.531108,0,-0.1,0,58.019,126.86,125.94,-1.56,-28.129,1,0,0,3.043,79.4,0,0,12,2023
31-01-2024,971.46,198.6248088,283.91,596.25,296.25,-2.477,-25.358,-3.836,-34.399,-8.567,-28.134,5.765,-5.507,-5.012,-41.769,2.1,446.25,8.5,0,4243.531108,0,-0.1,0,58.019,120.57,122.02,-4.958,-29.882,1,0,0,3.109,81.95,0,0,1,2024
29-02-2024,911.9,189.128793,278.5,583.81,289.38,-1.906,-29.449,-4.781,-36.572,-6.131,-26.638,-2.086,-4.684,-2.319,-41.761,2.096,436.6,8.5,0,4243.531108,0,-0.1,0,58.019,115.52,118.06,-4.188,-32.913,1,0,0,3.115,84.7,0,0,2,2024
31-03-2024,964.95,190.5670045,274.83,617.5,300.5,-1.318,-25.694,0.76,-32.54,5.818,-13.317,5.771,1.898,3.843,-33.664,2.247,459.0,8.5,0,4243.531108,0,-0.1,0,58.019,117.38,117.62,1.61,-29.051,1,0,0,3.076,85.02,0,0,3,2024
30-04-2024,958.56,191.6510789,272.3,545.0,305.0,-0.921,-27.997,0.569,-34.166,-0.662,-6.933,-11.741,-14.443,1.498,-25.153,2.001,425.0,8.5,0,4243.531108,0,-0.1,0,58.019,116.94,117.36,-0.375,-31.034,1,0,0,3.07,85.21,0,0,4,2024
31-05-2024,988.0,197.7934438,289.42,522.0,307.0,6.287,-21.298,3.205,-26.234,3.071,-0.032,-4.22,2.353,0.656,-17.584,1.804,414.5,8.5,0,4243.531108,0,-0.1,0,58.019,121.92,123.04,4.259,-23.658,1,0,0,3.467,81.27,0,0,5,2024
30-06-2024,1010.68,192.506708,265.55,543.0,310.0,-8.248,-23.14,-2.673,-27.864,2.296,0.353,4.023,19.459,0.977,-5.488,2.045,426.5,8.5,0,4243.531108,0,-0.1,0,58.019,118.19,116.06,-3.059,-25.469,1,0,0,3.494,86.16,0,0,6,2024
31-07-2024,1079.02,177.4292139,260.26,539.4,300.63,-1.992,-24.671,-7.832,-26.799,6.762,-4.994,-0.663,17.58,-3.023,-11.903,2.073,420.02,8.5,0,4243.531108,0,-0.1,0,58.019,117.25,110.52,-0.795,-25.666,1,0,0,3.452,90.48,0,0,7,2024
31-08-2024,1031.38,170.3247573,250.85,546.0,294.0,-3.616,-20.572,-4.004,-17.958,-4.415,-8.446,1.224,3.262,-2.205,-16.745,2.177,420.0,8.5,0,4243.531108,0,-0.1,0,58.019,112.53,106.32,-4.026,-19.393,1,0,0,2.951,94.06,0,0,8,2024
30-09-2024,1043.81,184.9671542,269.69,554.75,286.88,7.51,-14.297,8.597,-17.354,1.205,-6.101,1.603,5.086,-2.422,-18.5,2.057,420.82,8.5,0,4243.531108,0,-0.1,0,58.019,118.71,114.84,5.492,-15.745,1,0,0,3.464,87.08,0,0,9,2024
31-10-2024,1094.89,190.3357217,272.85,573.44,278.13,1.172,-8.47,2.902,-17.495,4.894,-3.438,3.369,7.235,-3.05,-18.647,2.102,425.78,8.5,0,4243.531108,0,-0.1,0,58.019,122.28,117.11,3.007,-12.923,1,0,0,3.655,85.39,0,0,10,2024
30-11-2024,1145.17057,201.33106,253.75,574.5,281.0,-7.0,-10.51,5.777,-4.7,4.592,2.395,0.185,7.257,1.032,-15.331,2.264,427.75,8.5,0,4243.531108,0,-0.1,0,58.019,123.51,115.9,1.006,-7.701,1,0,0,3.448,86.28,0,0,11,2024
31-12-2024,1063.631006,202.59757,252.17,568.33,292.5,-0.623,-13.379,0.629,-1.913,-7.12,0.108,-1.074,0.812,4.093,-6.214,2.254,430.42,0,0,0,0,0,0,0,120.22,115.9,-2.664,-7.972,1,0,0,3.499,86.28,0,0,12,2024
